dt,open,high,low,close,volume,RSI_5,RSI_14,MACD_8_21_9,MACDh_8_21_9,MACDs_8_21_9,K_9_3,D_9_3,J_9_3,EMA_20,EMA_60,EMA_120
2007-12-31,147.10000610351562,147.61000061035156,146.05999755859375,146.2100067138672,108126800,,,,,,,,,,,
2008-01-02,146.52999877929688,146.99000549316406,143.8800048828125,144.92999267578125,204935600,,,,,,,,,,,
2008-01-03,144.91000366210938,145.49000549316406,144.07000732421875,144.86000061035156,125133300,,,,,,,,,,,
2008-01-04,143.33999633789062,143.44000244140625,140.91000366210938,141.30999755859375,232330900,,,,,,,,,,,
2008-01-07,141.80999755859375,142.22999572753906,140.10000610351562,141.19000244140625,234991000,,,,,,,,,,,
2008-01-08,142.0800018310547,142.89999389648438,138.44000244140625,138.91000366210938,326365700,0.0,,,,,,,,,,
2008-01-09,139.08999633789062,140.7899932861328,137.6999969482422,140.3699951171875,301824900,25.948517873249294,,,,,,,,,,
2008-01-10,139.67999267578125,142.8000030517578,139.3699951171875,141.2899932861328,335701200,38.515352652787925,,,,,,,,,,
2008-01-11,140.77999877929688,141.89999389648438,139.0,140.14999389648438,267076600,30.498581892848943,,,,,,,,,,
2008-01-14,141.16000366210938,141.86000061035156,140.39999389648438,141.27999877929688,170365500,44.748056708199606,,,,,,,,,,
2008-01-15,139.7899932861328,141.49000549316406,137.89999389648438,138.1699981689453,239940100,26.240040772437155,,,,,20.231925484883774,,,,,
2008-01-16,137.36000061035156,139.1199951171875,136.27999877929688,136.97999572753906,378802600,21.906390162119568,,,,,15.88889789323522,,,,,
2008-01-17,137.80999755859375,137.8800048828125,132.92999267578125,133.42999267578125,397892600,13.557129492078488,,,,,11.714575034843795,14.825908663817925,5.491907776895534,,,
2008-01-18,134.74000549316406,135.02000427246094,131.10000610351562,132.05999755859375,348561500,11.451672284596293,,,,,10.406743256581732,12.990255340812125,5.239719088120946,,,
2008-01-22,127.20999908447266,132.42999267578125,126.0,130.72000122070312,435923700,9.624245547695315,14.119347331321059,,,,16.669450548404093,14.402647813868759,21.20305601747476,,,
2008-01-23,127.08999633789062,134.19000244140625,126.83999633789062,133.86000061035156,511913000,38.41178950622934,29.81638516157229,,,,27.115803942891894,19.048207121165934,43.25099758634382,,,
2008-01-24,134.47999572753906,135.4600067138672,133.30999755859375,134.99000549316406,259949300,46.13068095594576,34.459082027204396,,,,37.186133940520165,25.470037452059202,60.61832691744209,,,
2008-01-25,136.50999450683594,136.75999450683594,132.60000610351562,133.0399932861328,269603900,36.313398851436034,30.686616386913855,,,,39.62924132903063,30.381406029210115,58.124911928671644,,,
2008-01-28,133.25999450683594,135.52000427246094,132.05999755859375,135.24000549316406,217934600,51.014938943449984,38.82383992163583,,,,46.381356322433895,35.857159713099385,67.42974954110291,,,
2008-01-29,136.10000610351562,136.4499969482422,134.8800048828125,135.91000366210938,168968300,54.97185933666706,41.09196445084995,,,,56.17424561012771,42.749037381539,83.02466206730514,138.24499893188477,,
2008-01-30,135.5800018310547,138.5399932861328,134.60000610351562,134.91000366210938,334939200,47.7722957921069,38.78089208608662,-3.035892969064321,,,61.15934460527961,48.95758358257189,85.56286665069503,137.9273803347633,,
2008-01-31,133.39999389648438,138.5399932861328,133.1999969482422,137.3699951171875,343680800,62.766987237235114,46.71948188885634,-2.4552958315932187,,,71.02999688702458,56.37220171613508,100.34558722880357,137.87429602832754,,
2008-02-01,137.94000244140625,139.61000061035156,137.52000427246094,139.5800018310547,206843600,71.84454711896515,52.65884518414226,-1.7049677652655646,,,80.63512703342218,64.50161428895812,112.90215252235029,138.03674420001582,,
2008-02-04,139.2100067138672,139.3000030517578,137.63999938964844,137.82000732421875,124694300,57.81329579321771,48.0637790281942,-1.3710993654211165,,,82.42041247257482,70.495077549657,106.27108231841049,138.01610259279704,,
2008-02-05,135.94000244140625,136.25,133.6699981689453,134.1300048828125,286882500,38.24054043871491,40.15270771184391,-1.5918775979294821,,,64.0674155949671,68.34761950445632,55.50700777598868,137.645998048989,,
2008-02-06,134.5800018310547,135.25,132.41000366210938,133.0500030517578,250792900,34.02606248682466,38.172327630226825,-1.8576426977621736,,,47.07099335905653,61.244596871783216,18.723786333603158,137.20828423972887,,
2008-02-07,131.8000030517578,134.7899932861328,131.72999572753906,133.92999267578125,297368100,40.684206464639125,40.73713129460284,-1.8924750864536861,,,40.68402302124715,54.384109139613074,13.283850784515295,136.89606599554338,,
2008-02-08,133.08999633789062,134.22000122070312,132.10000610351562,133.07000732421875,221643500,36.2190072914426,39.03300641384699,-1.9917995976234977,,,32.78871192480701,47.1807693372131,4.004597099994825,136.53167945541722,,
2008-02-11,133.10000610351562,134.22999572753906,132.0399932861328,133.75,188576300,42.46070480591568,41.1300269151287,-1.9324987067294046,0.049006806364202626,-1.9815055130936072,30.403515118908164,41.58582742537039,8.038890505983716,136.26675760252033,,
2008-02-12,134.91000366210938,136.30999755859375,133.97999572753906,134.99000549316406,256654400,52.95502029577651,44.854959477053164,-1.6886994018084067,0.23424488902816054,-1.9229442908365673,34.05971764690376,39.07636949996273,24.02641394078583,136.14516216353402,,
2008-02-13,136.00999450683594,137.05999755859375,135.13999938964844,136.3699951171875,181967800,62.47563788915936,48.742033785307854,-1.300990156753926,0.4975633072661132,-1.7985534640200391,42.33495062702666,40.16278101903747,46.67928984300504,136.16657482578674,,
